TestCode,CountAppearances,AverageMonthAppearing,StandardDeviationMonthAppearing,ColumnAppearingIn
N816,1495,1301,75.1834955181362,MAIN_CONDITION
J350,6561,1254,66.5396920894049,MAIN_CONDITION
-6945,88,1072,54.0705630051972,MAIN_CONDITION
S664,10,1285,88.517481010501,MAIN_CONDITION
-3340,25,1045,33.8999999999995,MAIN_CONDITION
-7879,321,1021,31.9891558850288,MAIN_CONDITION
D473,2872,1287,52.9828314076245,MAIN_CONDITION
C310,141,1285,78.3891766715937,MAIN_CONDITION
P542,8,1311,60.7853365776413,MAIN_CONDITION
C512,12,1259,91.4418178986298,MAIN_CONDITION
N351,17,1294,44.905538109917,MAIN_CONDITION
Q688,75,1285,76.0834605743784,MAIN_CONDITION
T829,227,1274,70.6196193573828,MAIN_CONDITION
-1991,615,1061,54.539611059717,MAIN_CONDITION
K264,2662,1276,77.9379801847746,MAIN_CONDITION
M1309,28,1255,50.612583394682,MAIN_CONDITION
-1962,30,1055,48.9640848908191,MAIN_CONDITION
I494,83,1348,69.4405247857155,MAIN_CONDITION
O044,2394,1276,53.457824849711,MAIN_CONDITION
D315,10,1326,71.2323272429329,MAIN_CONDITION
H201,43,1325,69.9586177315261,MAIN_CONDITION
A150,86,1279,78.9042225345974,MAIN_CONDITION
-3458,8,1078,53.0119595670907,MAIN_CONDITION
T465,116,1303,77.5950894132444,MAIN_CONDITION
S369,26,1266,68.0251084866122,MAIN_CONDITION
-72599,126,1029,45.2592083062435,MAIN_CONDITION
C921,2313,1251,63.346648778438,MAIN_CONDITION
M2568,11,1328,42.4141914500756,MAIN_CONDITION
M5422,266,1289,77.6344282810961,MAIN_CONDITION
-7801,19,1049,49.912437948755,MAIN_CONDITION
K148,530,1280,71.5597489829412,MAIN_CONDITION
Q714,12,1367,80.2822671842452,MAIN_CONDITION
-74742,17,1044,36.4258917287578,MAIN_CONDITION
D434,43,1331,76.3273752794777,MAIN_CONDITION
T241,24,1300,83.1811363788417,MAIN_CONDITION
Q818,8,1334,66.4270545141704,MAIN_CONDITION
G803,48,1330,67.4184561299831,MAIN_CONDITION
S8210,1866,1311,78.5818963161989,MAIN_CONDITION
-2930,254,1076,46.1032687655509,MAIN_CONDITION
M173,59,1306,74.8709819570759,MAIN_CONDITION
M2127,70,1267,73.0717903328159,MAIN_CONDITION
L040,356,1312,78.1974637033762,MAIN_CONDITION
L892,27,1389,20.1863822536371,MAIN_CONDITION
-9692,25,1081,44.2179073830197,MAIN_CONDITION
K036,41,1319,87.6801351365355,MAIN_CONDITION
N312,128,1238,81.7501700617076,MAIN_CONDITION
D181,183,1288,83.3431852700344,MAIN_CONDITION
T849,228,1251,67.8672656227004,MAIN_CONDITION
T812,638,1324,67.3506827676931,MAIN_CONDITION
K579,6407,1276,77.9115576485138,MAIN_CONDITION
-1712,30,1062,56.7022977904129,MAIN_CONDITION
I716,207,1315,69.304745448369,MAIN_CONDITION
C471,8,1270,74.9909518351571,MAIN_CONDITION
K318,2863,1316,85.0709767274486,MAIN_CONDITION
M331 D,22,1325,35.8694421913252,MAIN_CONDITION
M163,91,1337,55.2491901829608,MAIN_CONDITION
-6959,84,1058,49.4530309102253,MAIN_CONDITION
D230,97,1237,75.5390849197659,MAIN_CONDITION
-5168,11,1060,54.7317424933984,MAIN_CONDITION
Q300,126,1302,73.5830104614609,MAIN_CONDITION
E050 D,350,1370,49.8585476815525,MAIN_CONDITION
-6101,913,1049,49.2944096208975,MAIN_CONDITION
P599,258,1298,83.1599050786287,MAIN_CONDITION
-6271,3888,1059,49.765809043941,MAIN_CONDITION
S3730,30,1290,91.4810513637704,MAIN_CONDITION
M8048,27,1254,93.6425889909851,MAIN_CONDITION
D66X,705,1266,70.0943459889573,MAIN_CONDITION
A390 D,349,1277,85.0717543547392,MAIN_CONDITION
Z412,1496,1315,70.508439345007,MAIN_CONDITION
I841,559,1268,65.8568946360538,MAIN_CONDITION
-4019,2331,1060,53.7696550756425,MAIN_CONDITION
K822,322,1339,74.7636928565453,MAIN_CONDITION
-2156,21,1046,55.6853404663839,MAIN_CONDITION
-5644,22,1023,51.7537668286317,MAIN_CONDITION
H739,37,1270,78.5276103392016,MAIN_CONDITION
-71107,24,1068,43.223383365549,MAIN_CONDITION
-7507,6,1116,18.9173641574772,MAIN_CONDITION
-5315,86,1052,57.6010953308234,MAIN_CONDITION
R258,496,1329,74.9519533295683,MAIN_CONDITION
-5301,3332,1101,34.040326825358,MAIN_CONDITION
-0759,363,1053,52.6069204109682,MAIN_CONDITION
C839,267,1282,45.0416907679982,MAIN_CONDITION
B377,23,1343,69.1480053242034,MAIN_CONDITION
T854,283,1324,60.5643268880426,MAIN_CONDITION
-8810,545,1052,53.6357573679127,MAIN_CONDITION
-8209,19,1045,61.3364797057187,MAIN_CONDITION
H491,75,1335,69.8905888830139,MAIN_CONDITION
-1361,20,1062,61.7588476508253,MAIN_CONDITION
R11X,15989,1299,77.8821401048098,MAIN_CONDITION
-9620,19,1064,62.4889697869097,MAIN_CONDITION
A480,16,1338,62.6333244633664,MAIN_CONDITION
G509,19,1308,84.3440461956562,MAIN_CONDITION
S6260,2396,1316,73.3580035770448,MAIN_CONDITION
S8260,1545,1307,80.7950854671192,MAIN_CONDITION
C257,56,1326,51.1289685850547,MAIN_CONDITION
Z478,2324,1277,74.4324209898024,MAIN_CONDITION
R202,1013,1319,75.7753951182573,MAIN_CONDITION
M7049,8,1295,109.099479506418,MAIN_CONDITION
S0661,9,1358,94.3567403233309,MAIN_CONDITION
E892,7,1298,70.2709043630435,MAIN_CONDITION
Q632,6,1231,51.152386715253,MAIN_CONDITION
M2438,9,1299,94.6076694095728,MAIN_CONDITION
S5231,10,1306,86.5384307692263,MAIN_CONDITION
C268,28,1263,86.6789979017337,MAIN_CONDITION
C182,2447,1322,72.4956405572286,MAIN_CONDITION
-59979,1849,1002,19.462106290177,MAIN_CONDITION
J206,21,1387,22.2811045293486,MAIN_CONDITION
-9340,6,1007,16.8809557391341,MAIN_CONDITION
Q057,24,1293,89.5741029959906,MAIN_CONDITION
-4274,78,1066,58.3727558144953,MAIN_CONDITION
-38019,58,1020,46.1388262590879,MAIN_CONDITION
Z434,226,1270,83.0659980938734,MAIN_CONDITION
Q242,6,1188,19.6638416050067,MAIN_CONDITION
-2081,10,1038,56.0675188203172,MAIN_CONDITION
-1910,222,1045,52.2298818695549,MAIN_CONDITION
H951,73,1289,79.2809701140332,MAIN_CONDITION
M472,7,1286,86.4498202923032,MAIN_CONDITION
T361,13,1250,69.4209567117115,MAIN_CONDITION
-7998,102,1071,60.677025447862,MAIN_CONDITION
Z088,355,1273,81.7508985001768,MAIN_CONDITION
C793 D,25,1306,82.0424280479312,MAIN_CONDITION
M5436,206,1323,89.9901675898328,MAIN_CONDITION
S3700,166,1277,88.6725612048291,MAIN_CONDITION
-9086,7,1090,68.6100089879992,MAIN_CONDITION
L599,10,1279,94.6300398628491,MAIN_CONDITION
E639,28,1305,87.6460534640925,MAIN_CONDITION
S201,12,1298,90.3090233419109,MAIN_CONDITION
-69510,27,1110,37.3661714553521,MAIN_CONDITION
Z120,25,1256,59.619991054455,MAIN_CONDITION
M542,469,1290,77.9724458550111,MAIN_CONDITION
D411,101,1337,58.21621699142,MAIN_CONDITION
Z137,53,1326,72.8029080823967,MAIN_CONDITION
-2812,124,1054,53.6324896101052,MAIN_CONDITION
Q210,631,1291,75.1260841426092,MAIN_CONDITION
-1101,10,1069,66.2041455566714,MAIN_CONDITION
L639,8,1284,55.595317120368,MAIN_CONDITION
I289,26,1241,21.546372173665,MAIN_CONDITION
Q062,6,1257,72.35583367405,MAIN_CONDITION
D221,195,1283,78.9914563216888,MAIN_CONDITION
M7966,3682,1278,72.9344549268499,MAIN_CONDITION
-4660,983,1040,47.8939032892742,MAIN_CONDITION
G14X,7,1420,0,MAIN_CONDITION
-9631,12,1095,30.7761960356407,MAIN_CONDITION
-7912,7,1102,34.539142736212,MAIN_CONDITION
M2547,169,1286,74.6381049959423,MAIN_CONDITION
T293,62,1288,73.1718654482599,MAIN_CONDITION
S633,16,1342,76.3810622253099,MAIN_CONDITION
C790,160,1270,72.7101205831766,MAIN_CONDITION
K261,654,1287,73.0919718012571,MAIN_CONDITION
A153,16,1289,84.3334650855361,MAIN_CONDITION
Q220,120,1263,56.7499577363834,MAIN_CONDITION
S7220,841,1310,76.9055588692724,MAIN_CONDITION
I661 D,12,1349,22.5180062630047,MAIN_CONDITION
Z502,32,1209,40.2175034113899,MAIN_CONDITION
S005,67,1306,73.3240670927073,MAIN_CONDITION
H730,13,1352,63.6107957294462,MAIN_CONDITION
A082,56,1353,56.6529391954257,MAIN_CONDITION
-0041,10,1041,44.7339046163218,MAIN_CONDITION
E762,9,1210,54.8325734496477,MAIN_CONDITION
D214,28,1265,60.6917247220368,MAIN_CONDITION
-2720,20,1108,27.6150226087934,MAIN_CONDITION
Q667,42,1309,79.6165024127909,MAIN_CONDITION
M8665,39,1311,82.2524585442418,MAIN_CONDITION
Q039,103,1264,74.9677181620148,MAIN_CONDITION
I2121,271,1391,24.4930806918355,MAIN_CONDITION
N854,45,1310,86.5183637890084,MAIN_CONDITION
P221,9,1315,89.7538300018445,MAIN_CONDITION
-74688,28,1029,41.7358156369113,MAIN_CONDITION
R900,162,1345,59.3115582207911,MAIN_CONDITION
T428,118,1305,80.1248469005094,MAIN_CONDITION
-4478,15,1097,55.3442043251235,MAIN_CONDITION
-8062,30,1026,53.3359446199811,MAIN_CONDITION
-7373,182,1045,54.2524282115633,MAIN_CONDITION
F99X,32,1266,86.6319616203717,MAIN_CONDITION
T503,13,1332,69.4083974820458,MAIN_CONDITION
-3689,27,1066,50.8334244079329,MAIN_CONDITION
S0201,60,1268,54.9507637861192,MAIN_CONDITION
H471,110,1342,69.4856331266336,MAIN_CONDITION
-8634,10,1044,51.6445113788058,MAIN_CONDITION
Q359,284,1318,71.0071463377848,MAIN_CONDITION
I219,19568,1237,52.8884509284431,MAIN_CONDITION
Q339,11,1359,30.2228089663809,MAIN_CONDITION
M2541,29,1308,67.3509483697549,MAIN_CONDITION
M1927,19,1326,55.0500569657279,MAIN_CONDITION
S559,17,1300,66.5694020862257,MAIN_CONDITION
M722,183,1302,73.7894001735601,MAIN_CONDITION
-1543,186,1075,51.4659371922655,MAIN_CONDITION
-7295,2283,1101,30.2776770773044,MAIN_CONDITION
-7363,17,1045,51.4795076305359,MAIN_CONDITION
M311,110,1300,32.5903901164135,MAIN_CONDITION
I660,35,1340,78.1118246033023,MAIN_CONDITION
-1741,14,1089,79.5740376789277,MAIN_CONDITION
-74699,71,1033,47.9026385145939,MAIN_CONDITION
-73385,18,1083,70.9004871983775,MAIN_CONDITION
Z201,11,1270,66.5018113218806,MAIN_CONDITION
-8059,6,1012,58.6708331853793,MAIN_CONDITION
L817,12,1180,20.1396638652686,MAIN_CONDITION
B199,73,1310,84.7893845126114,MAIN_CONDITION
-2060,14,1010,19.9059602317314,MAIN_CONDITION
-6822,600,1070,52.5770746477938,MAIN_CONDITION
-9440,338,1046,52.1805876967262,MAIN_CONDITION
-2299,9,1051,51.6198712814262,MAIN_CONDITION
A412,159,1291,78.3912370872272,MAIN_CONDITION
S0230,306,1324,76.4381854591843,MAIN_CONDITION
L110,26,1272,75.2586514321419,MAIN_CONDITION
-6216,122,1029,49.3990364432078,MAIN_CONDITION
N201,8092,1306,78.7320872736015,MAIN_CONDITION
E538 D,28,1346,67.6305322239067,MAIN_CONDITION
-7260,200,1069,57.8691886062845,MAIN_CONDITION
T027,6,1224,82.9618386167206,MAIN_CONDITION
-72969,71,1005,17.7752569194149,MAIN_CONDITION
-3336,16,1096,35.6224999122745,MAIN_CONDITION
S234,15,1249,91.3544640137422,MAIN_CONDITION
R572,157,1393,19.5022664378037,MAIN_CONDITION
A321 D,12,1264,57.567878248731,MAIN_CONDITION
A327,15,1348,76.9370800441125,MAIN_CONDITION
-5199,1117,1069,60.5242418357286,MAIN_CONDITION
-8470,153,1062,53.1795140586503,MAIN_CONDITION
Z439,27,1275,61.1998501013004,MAIN_CONDITION
M0637,26,1302,77.360027444113,MAIN_CONDITION
I458,67,1342,67.8004694932173,MAIN_CONDITION
R14X,770,1275,72.0547619666546,MAIN_CONDITION
N922,9,1271,78.3881014213541,MAIN_CONDITION
M5464,125,1271,79.7939265212427,MAIN_CONDITION
D040,12,1315,69.2795719596267,MAIN_CONDITION
-69589,23,990,20.1913768625311,MAIN_CONDITION
-3062,24,1073,51.2606121921967,MAIN_CONDITION
-6219,14,1064,48.0169956175091,MAIN_CONDITION
L659,39,1254,65.7809311592925,MAIN_CONDITION
-4059,10,1091,42.2789677157694,MAIN_CONDITION
J411,38,1296,58.5887431597197,MAIN_CONDITION
M1993,238,1338,67.8428184568463,MAIN_CONDITION
T435,1198,1323,74.4476788430475,MAIN_CONDITION
Z028,50,1253,21.508422650161,MAIN_CONDITION
D0498,17,1076,66.4494500486258,MAIN_CONDITION
N823,387,1301,77.1127752019248,MAIN_CONDITION
-9960,198,1066,59.0376723099906,MAIN_CONDITION
-9462,9,1034,44.2693774270404,MAIN_CONDITION
S0241,12,1262,99.932249776809,MAIN_CONDITION
M1000,12,1304,76.6528478982294,MAIN_CONDITION
-8780,30,1046,52.5860105517346,MAIN_CONDITION
Q251,285,1294,69.3441552017004,MAIN_CONDITION
-7246,58,1048,48.1118661417518,MAIN_CONDITION
-5991,127,1063,47.5713411198184,MAIN_CONDITION
E878,434,1375,51.9906317774276,MAIN_CONDITION
J439,1461,1296,81.4001190868852,MAIN_CONDITION
-8920,121,1056,52.4896815256739,MAIN_CONDITION
-6164,208,1062,56.0073246988126,MAIN_CONDITION
N953,150,1178,9.25092413305461,MAIN_CONDITION
N765,19,1282,62.2747637396599,MAIN_CONDITION
-3004,93,1060,55.3013990829613,MAIN_CONDITION
C65X,401,1293,73.5672655201329,MAIN_CONDITION
-9654,3206,1085,49.5375941431806,MAIN_CONDITION
N412,25,1381,53.2400225394393,MAIN_CONDITION
-7525,1071,1082,30.6965424651062,MAIN_CONDITION
-9146,37,1082,47.9210280036329,MAIN_CONDITION
M8412,343,1300,75.3967884121238,MAIN_CONDITION
M8148,6,1217,4.93963561409139,MAIN_CONDITION
-6860,19,1070,56.2795341568519,MAIN_CONDITION
-5620,44,1050,54.6239885659215,MAIN_CONDITION
G575,60,1290,74.3101817205738,MAIN_CONDITION
G541,31,1344,76.5508756262114,MAIN_CONDITION
-72999,7,1021,49.5143076965302,MAIN_CONDITION
M2415,170,1368,33.6506074718268,MAIN_CONDITION
M704,506,1287,80.7815981206135,MAIN_CONDITION
D445,29,1321,93.2919697809819,MAIN_CONDITION
M653,2473,1307,77.6320925513303,MAIN_CONDITION
-4240,258,1073,54.2577399704012,MAIN_CONDITION
M4125,12,1363,36.9815678904554,MAIN_CONDITION
-74549,229,1056,56.5325263038864,MAIN_CONDITION
-4642,110,1074,50.6003194351492,MAIN_CONDITION
T110,69,1281,74.4810291276561,MAIN_CONDITION
-3610,128,1075,59.7828578771922,MAIN_CONDITION
-5680,704,1061,54.0510747918138,MAIN_CONDITION
G620,10,1362,43.510407439547,MAIN_CONDITION
M8794,8,1286,96.2109846713387,MAIN_CONDITION
L280,83,1307,80.1114287890749,MAIN_CONDITION
M8991,13,1275,90.8951918279289,MAIN_CONDITION
-2781,47,1027,46.7213777786532,MAIN_CONDITION
E112 D,195,1317,61.7836341313053,MAIN_CONDITION
-2394,79,1044,59.5049658493062,MAIN_CONDITION
D1363,81,1123,27.4044355245602,MAIN_CONDITION
-6962,12,1062,36.3117812086581,MAIN_CONDITION
E148,17,1203,43.8986968853881,MAIN_CONDITION
D25049,86,1043,71.4734278539442,MAIN_CONDITION
H214,21,1241,80.4043649608772,MAIN_CONDITION
C775,75,1359,42.4793622388119,MAIN_CONDITION
C301,13,1330,74.260370077873,MAIN_CONDITION
-7843,22,1055,52.9545259461525,MAIN_CONDITION
-9933,25,1024,41.8280209110273,MAIN_CONDITION
I721,22,1324,86.1319836919988,MAIN_CONDITION
K750,684,1326,67.3280268969982,MAIN_CONDITION
M6255,20,1309,65.0542081651922,MAIN_CONDITION
R068,4671,1291,72.96522706196,MAIN_CONDITION
N945,8,1244,61.2366603549587,MAIN_CONDITION
-7093,30,1049,55.7972932231888,MAIN_CONDITION
L980,583,1276,81.2304228510043,MAIN_CONDITION
C781,51,1329,71.3305478657174,MAIN_CONDITION
-0085,21,1074,56.7405540701753,MAIN_CONDITION
C840,68,1278,68.0427017578741,MAIN_CONDITION
E063,109,1280,85.0023345205193,MAIN_CONDITION
I801,605,1282,74.4473608646247,MAIN_CONDITION
L033,1133,1326,68.5623439148873,MAIN_CONDITION
C715,51,1330,78.4696019575265,MAIN_CONDITION
S407,20,1348,64.0291874234342,MAIN_CONDITION
J340,159,1296,76.4800892014644,MAIN_CONDITION
D120,835,1280,63.7426527312957,MAIN_CONDITION
-73345,24,1077,66.6600177843844,MAIN_CONDITION
P923,31,1317,65.1646054729988,MAIN_CONDITION
-6851,987,1067,52.5691166513184,MAIN_CONDITION
Q402,15,1269,26.7620911703391,MAIN_CONDITION
D012,48,1238,72.5768729160303,MAIN_CONDITION
G711,122,1301,74.2437280013675,MAIN_CONDITION
-2554,67,1103,36.3607732929871,MAIN_CONDITION
-74687,6,1116,8.9087971503792,MAIN_CONDITION
C021,269,1325,74.7782207995237,MAIN_CONDITION
C001,90,1286,83.1948429749583,MAIN_CONDITION
S6220,407,1303,74.7547104606789,MAIN_CONDITION
-1641,21,1111,51.297776801358,MAIN_CONDITION
T095,7,1339,55.3366321449248,MAIN_CONDITION
I958,63,1323,79.3903614621298,MAIN_CONDITION
N341,36,1236,67.0973469539142,MAIN_CONDITION
N907,620,1287,73.5572366205572,MAIN_CONDITION
S2700,498,1327,74.8260654460717,MAIN_CONDITION
B279,1000,1300,77.3479148453976,MAIN_CONDITION
C740,73,1319,60.0015474178952,MAIN_CONDITION
S16X,27,1310,73.7245586037011,MAIN_CONDITION
Z131,547,1253,68.4508347514028,MAIN_CONDITION
R51X,15683,1310,74.8137285085042,MAIN_CONDITION
-9484,6,1020,25.3988188701758,MAIN_CONDITION
M9426,12,1236,55.4319129175341,MAIN_CONDITION
S2230,1256,1313,76.1006789362619,MAIN_CONDITION
K590,21023,1301,81.8106950838548,MAIN_CONDITION
N251,21,1313,84.9321017328662,MAIN_CONDITION
T0210,19,1362,74.9725095817285,MAIN_CONDITION
S435,19,1322,94.5251289340565,MAIN_CONDITION
S091,7,1315,56.2223477004689,MAIN_CONDITION
D350,209,1304,77.0756646339384,MAIN_CONDITION
M2147,20,1377,47.5511912518902,MAIN_CONDITION
M4794,9,1338,88.3713754560831,MAIN_CONDITION
M8648,8,1319,66.7933914609607,MAIN_CONDITION
C759,71,1284,76.3856334001332,MAIN_CONDITION
Z718,6,1355,16.8483431430747,MAIN_CONDITION
K149,78,1293,76.9765804605133,MAIN_CONDITION
-3820,13,1054,41.2479991744751,MAIN_CONDITION
R879,13,1258,75.3761507544927,MAIN_CONDITION
S6210,57,1325,89.9010246637328,MAIN_CONDITION
D034,39,1331,81.8902280293167,MAIN_CONDITION
-2850,154,1097,36.2686133790876,MAIN_CONDITION
C161,116,1303,63.370855228202,MAIN_CONDITION
-78030,1282,1095,35.5116300504884,MAIN_CONDITION
G548,16,1249,78.4899144264196,MAIN_CONDITION
M6089,10,1347,46.745290909592,MAIN_CONDITION
G578,81,1270,75.853857621412,MAIN_CONDITION
H904,11,1315,69.304204253946,MAIN_CONDITION
-4789,16,1027,28.6820937171609,MAIN_CONDITION
E41X,6,1310,105.50260660287,MAIN_CONDITION
-2049,91,1057,42.3827060591205,MAIN_CONDITION
M2442,41,1288,71.4871044144405,MAIN_CONDITION
-5239,16,1091,45.7332391884357,MAIN_CONDITION
M8669,7,1350,99.3224666475437,MAIN_CONDITION
M8903,56,1267,74.4442264862947,MAIN_CONDITION
T512,20,1342,89.5146415545045,MAIN_CONDITION
T398,742,1212,62.1964195876916,MAIN_CONDITION
T780,328,1303,79.9219970447485,MAIN_CONDITION
K509,9643,1304,70.6645786795866,MAIN_CONDITION
L740,7,1284,92.4587424077307,MAIN_CONDITION
C55X D,11,1309,97.0785998325825,MAIN_CONDITION
K761,39,1332,79.7431605839595,MAIN_CONDITION
B349 D,17,1254,57.8272656024716,MAIN_CONDITION
P38X,64,1308,86.8403807920665,MAIN_CONDITION
M8505,13,1306,76.7812410316413,MAIN_CONDITION
L290,64,1263,72.6295076873357,MAIN_CONDITION
-8180,34,1048,50.5607768617419,MAIN_CONDITION
E269,21,1243,77.1435581978725,MAIN_CONDITION
I663,10,1320,78.1326507364939,MAIN_CONDITION
Z850,8,1189,31.4313310476755,MAIN_CONDITION
H058,55,1281,81.2990282016465,MAIN_CONDITION
-3460,11,1099,37.1593619673181,MAIN_CONDITION
S0261,44,1297,93.2482308579607,MAIN_CONDITION
-2810,315,1051,51.5565770679615,MAIN_CONDITION
-3240,64,1063,57.2515313963061,MAIN_CONDITION
D598,17,1282,55.3591880890824,MAIN_CONDITION
-5845,14,1076,44.6843016414809,MAIN_CONDITION
Q309,24,1284,73.779035060733,MAIN_CONDITION
G319,584,1267,70.1789678290639,MAIN_CONDITION
R458,542,1403,17.3536790426954,MAIN_CONDITION
T406,718,1338,81.1214865523998,MAIN_CONDITION
-71817,6,1060,67.6904720030818,MAIN_CONDITION
M146 A,16,1397,13.3366662501041,MAIN_CONDITION
I082,49,1363,63.1879014080525,MAIN_CONDITION
Z991,41,1193,40.7469136942876,MAIN_CONDITION
Q030,69,1326,66.5534449902351,MAIN_CONDITION
Z462,92,1299,79.5413355204603,MAIN_CONDITION
N433,3311,1288,78.5448281233036,MAIN_CONDITION
-9067,33,1019,34.4955530730864,MAIN_CONDITION
F458,89,1268,82.2667470554967,MAIN_CONDITION
R601,60,1299,87.3260983762994,MAIN_CONDITION
-6250,679,1064,53.4019221068938,MAIN_CONDITION
-5552,15,1099,56.1450502419112,MAIN_CONDITION
-8700,21,1053,62.0213480911821,MAIN_CONDITION
-59389,52,997,15.121129822841,MAIN_CONDITION
C154 D,10,1317,62.6631204670392,MAIN_CONDITION
C902,359,1254,54.4248900550668,MAIN_CONDITION
-2069,7,1033,54.6321028944216,MAIN_CONDITION
-2024,61,1065,52.5233801699854,MAIN_CONDITION
-V810,6,1059,51.5819735954335,MAIN_CONDITION
K739,129,1286,75.024472751416,MAIN_CONDITION
Q201,142,1311,66.5971332268183,MAIN_CONDITION
-7689,12,1043,35.9101361566316,MAIN_CONDITION
-V655,47,1117,31.7180572014818,MAIN_CONDITION
-2824,46,1100,35.5933622971129,MAIN_CONDITION
A418 D,10,1267,63.4946191945949,MAIN_CONDITION
-0072,18,1104,21.6447853310242,MAIN_CONDITION
-2773,27,1081,36.5057463376588,MAIN_CONDITION
-2224,13,1066,44.3328031585811,MAIN_CONDITION
J14X,509,1315,74.3025138088381,MAIN_CONDITION
T751,141,1284,81.5647174998527,MAIN_CONDITION
-3445,17,1050,25.6503640611708,MAIN_CONDITION
T808,47,1337,78.3907171343636,MAIN_CONDITION
M2482,13,1245,67.2927016273509,MAIN_CONDITION
H360 A,60,1390,11.9755400430267,MAIN_CONDITION
N835,174,1309,82.7835158168424,MAIN_CONDITION
-6144,164,1056,46.8889857683384,MAIN_CONDITION
M4788,7,1213,63.2368939931813,MAIN_CONDITION
K701 D,113,1347,68.0994731457646,MAIN_CONDITION
N178,59,1280,87.6465825722071,MAIN_CONDITION
S062,271,1285,77.5495635664579,MAIN_CONDITION
-2139,45,1085,49.194491356227,MAIN_CONDITION
-1471,8,1078,74.9266307797168,MAIN_CONDITION
-3518,29,1079,52.6464647085195,MAIN_CONDITION
C771,207,1349,63.5567309264554,MAIN_CONDITION
-71839,65,998,24.5377260560138,MAIN_CONDITION
-01192,35,994,16.5674075098241,MAIN_CONDITION
M229,9,1272,68.317274535801,MAIN_CONDITION
I731,165,1284,83.7131059595007,MAIN_CONDITION
M8996,108,1280,71.5454014018471,MAIN_CONDITION
H610,531,1267,83.4445498978231,MAIN_CONDITION
J940,8,1331,81.5360349784069,MAIN_CONDITION
N053,17,1252,71.0422927061142,MAIN_CONDITION
G241,15,1308,72.9058753919514,MAIN_CONDITION
M791,168,1259,73.4349481974793,MAIN_CONDITION
I440,587,1332,76.0251383759809,MAIN_CONDITION
J312,204,1224,61.7455423601766,MAIN_CONDITION
T08X0,44,1323,77.0929945567383,MAIN_CONDITION
R05X,2734,1306,72.7195846713638,MAIN_CONDITION
-9063,26,1053,60.3808426062943,MAIN_CONDITION
K552,544,1299,69.005768143905,MAIN_CONDITION
H445,24,1328,66.1153471626277,MAIN_CONDITION
R34X,73,1286,84.1093774012083,MAIN_CONDITION
-V555,7,1023,48.8866521854861,MAIN_CONDITION
-7903,12,1067,50.6295966861875,MAIN_CONDITION
R508,108,1401,19.6117097387888,MAIN_CONDITION
E118,146,1275,81.8773210447453,MAIN_CONDITION
-6270,749,1067,50.2539507719977,MAIN_CONDITION
J430,6,1244,69.8209615134795,MAIN_CONDITION
F160,25,1323,95.5863832701422,MAIN_CONDITION
T796,316,1316,75.8775259556323,MAIN_CONDITION
-6869,641,1070,54.5686021631827,MAIN_CONDITION
I1109,21,1399,15.2377976161353,MAIN_CONDITION
C108,15,1299,62.3815448899515,MAIN_CONDITION
-6267,192,1060,48.257398450762,MAIN_CONDITION
-0788,91,1072,46.7578021670399,MAIN_CONDITION
E145 D,6,1266,93.0283111029475,MAIN_CONDITION
-1718,10,1081,65.4815495642348,MAIN_CONDITION
-2733,96,1077,56.2640976485941,MAIN_CONDITION
-3819,38,1062,31.3717783676943,MAIN_CONDITION
F39X,46,1413,17.8018752743936,MAIN_CONDITION
H162,21,1292,73.472184565058,MAIN_CONDITION
-5778,63,1079,55.2187707868388,MAIN_CONDITION
-4471,238,1048,42.6791972921472,MAIN_CONDITION
K433,99,1412,11.656493488402,MAIN_CONDITION
-74710,30,1073,22.7257765442734,MAIN_CONDITION
I668,8,1317,63.7175687815266,MAIN_CONDITION
R203,12,1305,96.7816974933643,MAIN_CONDITION
-4428,39,1067,49.3193071938193,MAIN_CONDITION
A401,112,1362,69.585026644214,MAIN_CONDITION
